;ref;cliente;contrato;prazo;valor;mes;dia;prob;atraso
1078;1,0;0602468;00003000089;32,0;4960,450301865711;0,0;3,0;0,06;0,0
1079;1,0;0911101;00003000090;12,0;4849,25477784228;0,0;3,0;0,06;0,0
1080;1,0;0776296;00003000091;8,0;4596,702455961995;0,0;3,0;0,06;0,0
1081;1,0;0752485;00003000092;23,0;9788,640578045128;0,0;3,0;0,06;0,0
1082;1,0;0753564;00003000093;30,0;5087,547956563953;0,0;3,0;0,276;27,0
1083;1,0;0698040;00003000094;9,0;4558,152566121129;0,0;3,0;0,06;0,0
1084;1,0;0932246;00003000095;20,0;5066,888314687733;0,0;3,0;0,06;0,0
1085;1,0;0209299;00003000096;34,0;5237,101414225502;0,0;3,0;0,276;27,0
1086;1,0;0020989;00003000097;24,0;4958,544863692398;0,0;3,0;0,06;0,0
1087;1,0;0543784;00003000098;27,0;4896,918142060878;0,0;3,0;0,06;0,0
1088;1,0;0358006;00003000099;13,0;4692,648571552924;0,0;3,0;0,06;0,0
1089;1,0;0800683;00003000100;3,0;4231,925830989909;0,0;3,0;0,06;0,0
1090;1,0;0284307;00003000101;24,0;5370,845457797711;0,0;3,0;0,06;0,0
1091;1,0;0885131;00003000102;26,0;11292,225244925468;0,0;3,0;0,06;0,0
1092;1,0;0764216;00003000103;0,0;5,4569682106375694e-12;0,0;3,0;0,06;0,0
1093;1,0;0831547;00003000104;7,0;4442,376180573343;0,0;3,0;0,06;0,0
1094;1,0;0304513;00003000105;4,0;4317,55413045997;0,0;3,0;0,06;0,0
1095;1,0;0179176;00003000106;15,0;6318,901763767379;0,0;3,0;0,06;0,0
1096;1,0;0922609;00003000107;26,0;7437,555486433259;0,0;3,0;0,06;0,0
1097;1,0;0349638;00003000108;3,0;4991,823657162199;0,0;3,0;0,06;0,0
1098;1,0;0416587;00003000109;21,0;4813,7763651632995;0,0;3,0;0,06;0,0
1099;1,0;0426518;00003000110;14,0;5065,5487791056075;0,0;3,0;0,276;27,0
1100;1,0;0318856;00003000111;8,0;5219,611183707441;0,0;3,0;0,06;0,0
1101;1,0;0559712;00003000112;18,0;7461,32350519351;0,0;3,0;0,06;0,0
1102;1,0;0344502;00003000113;9,0;6164,931776141705;0,0;3,0;0,06;0,0
1103;1,0;0568325;00003000114;21,0;4864,771625542588;0,0;3,0;0,06;0,0
1104;1,0;0489594;00003000115;4,0;4301,962069128168;0,0;3,0;0,06;0,0
1105;1,0;0875046;00003000116;6,0;6424,0965357902915;0,0;3,0;0,06;0,0
1106;1,0;0201555;00003000117;28,0;6293,184208038576;0,0;3,0;0,06;0,0
1107;1,0;0089641;00003000118;33,0;4894,232558760657;0,0;3,0;0,06;0,0
1108;1,0;0950688;00003000119;2,0;6294,3955669318975;0,0;3,0;0,06;0,0
1109;1,0;0311444;00003000120;34,0;5452,21308133203;0,0;3,0;0,06;0,0
1110;1,0;0200141;00003000121;6,0;4387,01900753714;0,0;3,0;0,06;0,0
1111;1,0;0221001;00003000122;5,0;8041,531302932755;0,0;3,0;0,06;0,0
1112;1,0;0216388;00003000123;15,0;5186,523045680175;0,0;3,0;0,06;0,0
1113;1,0;0619862;00003000124;16,0;10427,672020381831;0,0;3,0;0,06;0,0
1114;1,0;0115101;00003000125;14,0;4726,775615553892;0,0;3,0;0,06;0,0
1115;1,0;0008211;00003000126;34,0;4891,612132392378;0,0;3,0;0,06;0,0
1116;1,0;0584520;00003000127;11,0;6342,667775539316;0,0;3,0;0,06;0,0
1117;1,0;0107479;00003000128;28,0;6928,7836848906745;0,0;3,0;0,06;0,0
1118;1,0;0144438;00003000129;28,0;6084,190027656815;0,0;3,0;0,06;0,0
1119;1,0;0719454;00003000130;16,0;5429,770783243361;0,0;3,0;0,06;0,0
1120;1,0;0502273;00003000131;5,0;4381,7902703211685;0,0;3,0;0,06;0,0
1121;1,0;0802926;00003000132;12,0;4715,792986781417;0,0;3,0;0,276;27,0
1122;1,0;0354940;00003000133;19,0;4797,05864026199;0,0;3,0;0,06;0,0
1123;1,0;0573962;00003000134;21,0;4798,7423542222505;0,0;3,0;0,06;0,0
1124;1,0;0015472;00003000135;17,0;4989,175524465276;0,0;3,0;0,06;0,0
1125;1,0;0057211;00003000136;27,0;5240,024860637316;0,0;3,0;0,06;0,0
1126;1,0;0291236;00003000137;26,0;4973,1264551548065;0,0;3,0;0,06;0,0
1127;1,0;0969017;00003000138;7,0;10028,097776365728;0,0;3,0;0,06;0,0
1128;1,0;0944750;00003000139;19,0;4926,210832534054;0,0;3,0;0,06;0,0
1129;1,0;0162668;00003000140;34,0;4976,662686600753;0,0;3,0;0,06;0,0
1130;1,0;0858661;00003000141;11,0;5951,620536724396;0,0;3,0;0,06;0,0
1131;1,0;0459873;00003000142;12,0;4765,068949747305;0,0;3,0;0,06;0,0
1132;1,0;0476713;00003000143;18,0;4764,282910861754;0,0;3,0;0,06;0,0
1133;1,0;0419185;00003000144;20,0;8616,710074433491;0,0;3,0;0,06;0,0
1134;1,0;0143094;00003000145;26,0;5050,156297990296;0,0;3,0;0,06;0,0
1135;1,0;0277929;00003000146;24,0;5032,501398503573;0,0;3,0;0,06;0,0
1136;1,0;0290845;00003000147;2,0;3472,5013925048015;0,0;3,0;0,06;0,0
1137;1,0;0991824;00003000148;5,0;5174,492288394489;0,0;3,0;0,06;0,0
1138;1,0;0016292;00003000149;20,0;4947,43546164977;0,0;3,0;0,06;0,0
1139;1,0;0300356;00003000150;30,0;9783,041783910186;0,0;3,0;0,06;0,0
1140;1,0;0293312;00003000151;13,0;5206,8663411199395;0,0;3,0;0,06;0,0
1141;1,0;0664721;00003000152;8,0;5134,980542422919;0,0;3,0;0,06;0,0
1142;1,0;0456451;00003000153;3,0;4189,250870760888;0,0;3,0;0,06;0,0
1143;1,0;0498745;00003000154;30,0;9356,754030730372;0,0;3,0;0,06;0,0
1144;1,0;0424059;00003000155;9,0;4534,229458243678;0,0;3,0;0,06;0,0
1145;1,0;0513808;00003000156;28,0;5303,9730461315985;0,0;3,0;0,06;0,0
1146;1,0;0663558;00003000157;24,0;5190,923726177871;0,0;3,0;0,06;0,0
1147;1,0;0113732;00003000158;13,0;5126,437166804444;0,0;3,0;0,06;0,0
1148;1,0;0181098;00003000159;9,0;4743,867929810687;0,0;3,0;0,06;0,0
1149;1,0;0786974;00003000160;11,0;4984,7934478407105;0,0;3,0;0,06;0,0
1150;1,0;0854938;00003000161;23,0;13101,674915098522;0,0;3,0;0,06;0,0
1151;1,0;0358696;00003000162;4,0;4797,579201436797;0,0;3,0;0,06;0,0
1152;1,0;0733648;00003000163;13,0;5226,211202995378;0,0;3,0;0,06;0,0
1153;1,0;0671716;00003000164;3,0;4979,321453889595;0,0;3,0;0,06;0,0
1154;1,0;0608881;00003000165;30,0;4913,259136071153;0,0;3,0;0,06;0,0
1155;1,0;0029319;00003000166;24,0;6494,073704127679;0,0;3,0;0,06;0,0
1156;1,0;0818101;00003000167;9,0;7502,029360368964;0,0;3,0;0,06;0,0
1157;1,0;0933179;00003000168;30,0;5418,48822000682;0,0;3,0;0,06;0,0
1158;1,0;0167534;00003000169;14,0;7171,062734718993;0,0;3,0;0,06;0,0
1159;1,0;0601953;00003000170;13,0;4690,10505304563;0,0;3,0;0,06;0,0
1160;1,0;0961709;00003000171;2,0;3352,989117930196;0,0;3,0;0,06;0,0
1161;1,0;0925642;00003000172;11,0;4976,708181831643;0,0;3,0;0,06;0,0
1162;1,0;0785679;00003000173;8,0;4889,833774119889;0,0;3,0;0,06;0,0
1163;1,0;0352366;00003000174;34,0;5147,757305482913;0,0;3,0;0,06;0,0
1164;1,0;0371548;00003000175;4,0;4206,14368350022;0,0;3,0;0,06;0,0
1165;1,0;0084077;00003000176;1,0;2519,232568368598;0,0;3,0;0,06;0,0
1166;1,0;0840001;00003000177;33,0;4987,491102542869;0,0;3,0;0,06;0,0
1167;1,0;0873312;00003000178;11,0;4635,8929220189075;0,0;3,0;0,06;0,0
1168;1,0;0529131;00003000179;0,0;4,547473508864641e-12;0,0;3,0;0,06;0,0
1169;1,0;0402758;00003000180;5,0;4326,821487716745;0,0;3,0;0,06;0,0
1170;1,0;0724869;00003000181;26,0;10583,76493057305;0,0;3,0;0,06;0,0
1171;1,0;0576331;00003000182;4,0;4608,9424013422695;0,0;3,0;0,06;0,0
1172;1,0;0130417;00003000183;11,0;6057,198665508412;0,0;3,0;0,06;0,0
1173;1,0;0755455;00003000184;11,0;4634,972241843321;0,0;3,0;0,06;0,0
1174;1,0;0839206;00003000185;14,0;4741,361752327261;0,0;3,0;0,06;0,0
1175;1,0;0556734;00003000186;3,0;5508,618676658965;0,0;3,0;0,06;0,0
1176;1,0;0167078;00003000187;18,0;4815,485707318471;0,0;3,0;0,06;0,0
1177;1,0;0873363;00003000188;16,0;4898,8076275462045;0,0;3,0;0,06;0,0
1178;1,0;0352870;00003000189;9,0;5751,92088834866;0,0;3,0;0,276;27,0
1179;1,0;0381784;00003000190;20,0;4804,009383764323;0,0;3,0;0,06;0,0
1180;1,0;0344511;00003000191;14,0;4782,459890523389;0,0;3,0;0,06;0,0
1181;1,0;0029375;00003000192;13,0;9084,420756213356;0,0;3,0;0,06;0,0
1182;1,0;0966313;00003000193;25,0;4979,615251145461;0,0;3,0;0,06;0,0
1183;1,0;0770449;00003000194;3,0;3912,8011524619064;0,0;3,0;0,06;0,0
1184;1,0;0166228;00003000195;14,0;4689,911178020108;0,0;3,0;0,06;0,0
1185;1,0;0958647;00003000196;17,0;6592,384952503371;0,0;3,0;0,06;0,0
1186;1,0;0351998;00003000197;7,0;4481,461278670927;0,0;3,0;0,06;0,0
1187;1,0;0956833;00003000198;32,0;5250,947591642405;0,0;3,0;0,06;0,0
1188;1,0;0616548;00003000199;6,0;4340,110683228429;0,0;3,0;0,06;0,0
1189;1,0;0536889;00003000200;14,0;5960,274236739526;0,0;3,0;0,06;0,0
1190;1,0;0042065;00003000201;3,0;3862,862436921705;0,0;3,0;0,06;0,0
1191;1,0;0690858;00003000202;0,0;6,366462912410498e-12;0,0;3,0;0,06;0,0
1192;1,0;0053481;00003000203;3,0;11356,103069817964;0,0;3,0;0,06;0,0
1193;1,0;0210253;00003000204;25,0;4925,2427896187055;0,0;3,0;0,06;0,0
1194;1,0;0727339;00003000205;19,0;5425,65350474791;0,0;3,0;0,06;0,0
1195;1,0;0961590;00003000206;31,0;6924,060460704619;0,0;3,0;0,06;0,0
1196;1,0;0763328;00003000207;6,0;4329,784826163305;0,0;3,0;0,06;0,0
1197;1,0;0093122;00003000208;0,0;6,366462912410498e-12;0,0;3,0;0,06;0,0
1198;1,0;0416398;00003000209;2,0;3883,771990145655;0,0;3,0;0,06;0,0
1199;1,0;0877791;00003000210;17,0;5272,886965844099;0,0;3,0;0,06;0,0
1200;1,0;0828644;00003000211;14,0;7247,139610955022;0,0;3,0;0,06;0,0
1201;1,0;0417861;00003000212;32,0;8263,623613745653;0,0;3,0;0,06;0,0
1202;1,0;0338672;00003000213;7,0;4528,617922019965;0,0;3,0;0,06;0,0
1203;1,0;0302309;00003000214;29,0;8309,928473719661;0,0;3,0;0,06;0,0
1204;1,0;0104392;00003000215;23,0;4871,233070045543;0,0;3,0;0,06;0,0
1205;1,0;0382799;00003000216;26,0;4886,424794393973;0,0;3,0;0,06;0,0
1206;1,0;0143363;00003000217;6,0;4435,954274560023;0,0;3,0;0,06;0,0
1207;1,0;0026003;00003000218;13,0;6178,511530143614;0,0;3,0;0,06;0,0
1208;1,0;0790989;00003000219;21,0;4832,860502707608;0,0;3,0;0,06;0,0
1209;1,0;0977111;00003000220;2,0;4113,767684948809;0,0;3,0;0,06;0,0
1210;1,0;0024484;00003000221;15,0;8158,373217149362;0,0;3,0;0,06;0,0
1211;1,0;0530792;00003000222;27,0;4917,134059783099;0,0;3,0;0,06;0,0
1212;1,0;0919250;00003000223;30,0;4939,469673245105;0,0;3,0;0,06;0,0
1213;1,0;0967583;00003000224;22,0;5182,523666836828;0,0;3,0;0,06;0,0
1214;1,0;0697069;00003000225;19,0;4794,14601100363;0,0;3,0;0,06;0,0
1215;1,0;0805277;00003000226;13,0;5919,391214845449;0,0;3,0;0,06;0,0
1216;1,0;0765866;00003000227;4,0;4089,49750729822;0,0;3,0;0,06;0,0
1217;1,0;0508568;00003000228;1,0;2629,9636359322176;0,0;3,0;0,276;27,0
1218;1,0;0386459;00003000229;25,0;6420,432099347102;0,0;3,0;0,06;0,0
1219;1,0;0728106;00003000230;3,0;4738,914062557458;0,0;3,0;0,06;0,0
1220;1,0;0047181;00003000231;26,0;5832,788962756529;0,0;3,0;0,06;0,0
1221;1,0;0708060;00003000232;17,0;4773,356333898522;0,0;3,0;0,06;0,0
1222;1,0;0286700;00003000233;2,0;3867,7085495386373;0,0;3,0;0,06;0,0
1223;1,0;0294379;00003000234;2,0;4282,2654286362;0,0;3,0;0,06;0,0
1224;1,0;0001567;00003000235;9,0;4652,76326098698;0,0;3,0;0,06;0,0
1225;1,0;0285383;00003000236;29,0;5177,05822397806;0,0;3,0;0,06;0,0
1226;1,0;0287994;00003000237;16,0;4827,790900933637;0,0;3,0;0,06;0,0
1227;1,0;0496276;00003000238;18,0;13429,555530385705;0,0;3,0;0,06;0,0
1228;1,0;0939852;00003000239;28,0;7003,329589636314;0,0;3,0;0,06;0,0
1229;1,0;0401251;00003000240;3,0;3844,0377523207953;0,0;3,0;0,06;0,0
1230;1,0;0414720;00003000241;12,0;10744,54419988805;0,0;3,0;0,276;27,0
1231;1,0;0222584;00003000242;10,0;4830,357848273523;0,0;3,0;0,06;0,0
1232;1,0;0419574;00003000243;30,0;5048,158328052113;0,0;3,0;0,06;0,0
1233;1,0;0720271;00003000244;5,0;4259,166077026871;0,0;3,0;0,06;0,0
1234;1,0;0968737;00003000245;8,0;21404,450658995323;0,0;3,0;0,06;0,0
1235;1,0;0294886;00003000246;14,0;4814,705095474669;0,0;3,0;0,06;0,0
1236;1,0;0151742;00003000247;31,0;5735,278879864392;0,0;3,0;0,06;0,0
1237;1,0;0222801;00003000248;30,0;7893,658640695872;0,0;3,0;0,06;0,0
1238;1,0;0572101;00003000249;28,0;6869,335500583952;0,0;3,0;0,06;0,0
1239;1,0;0306313;00003000250;27,0;5297,635747481217;0,0;3,0;0,06;0,0
1240;1,0;0216696;00003000251;4,0;4107,235131484633;0,0;3,0;0,06;0,0
1241;1,0;0226204;00003000252;15,0;6834,309540998762;0,0;3,0;0,06;0,0
1242;1,0;0396206;00003000253;15,0;24344,87393781878;0,0;3,0;0,06;0,0
1243;1,0;0831432;00003000254;8,0;7059,475029324855;0,0;3,0;0,06;0,0
1244;1,0;0825882;00003000255;31,0;5086,1711691155915;0,0;3,0;0,06;0,0
1245;1,0;0569629;00003000256;25,0;6044,818271213699;0,0;3,0;0,06;0,0
1246;1,0;0976819;00003000257;18,0;6286,689514457092;0,0;3,0;0,06;0,0
1247;1,0;0554330;00003000258;19,0;6559,64434338549;0,0;3,0;0,06;0,0
1248;1,0;0247487;00003000259;31,0;4960,129967580428;0,0;3,0;0,06;0,0
1249;1,0;0422875;00003000260;13,0;5782,04377306031;0,0;3,0;0,06;0,0
1250;1,0;0911861;00003000261;8,0;5827,489821177337;0,0;3,0;0,06;0,0
1251;1,0;0688559;00003000262;10,0;4579,684954713793;0,0;3,0;0,06;0,0
1252;1,0;0616280;00003000263;32,0;4983,461542823701;0,0;3,0;0,06;0,0
1253;1,0;0689520;00003000264;20,0;4935,896924813971;0,0;3,0;0,06;0,0
1254;1,0;0028495;00003000265;13,0;4727,516270691906;0,0;3,0;0,06;0,0
1255;1,0;0878765;00003000266;7,0;4441,779965653971;0,0;3,0;0,06;0,0
1256;1,0;0140084;00003000267;20,0;4788,836113334862;0,0;3,0;0,276;27,0
1257;1,0;0252661;00003000268;12,0;4660,86751497722;0,0;3,0;0,06;0,0
1258;1,0;0826198;00003000269;23,0;5022,14894668332;0,0;3,0;0,276;27,0
1259;1,0;0362111;00003000270;22,0;12080,721789824764;0,0;3,0;0,06;0,0
1260;1,0;0626916;00003000271;15,0;5154,69790511378;0,0;3,0;0,06;0,0
1261;1,0;0840519;00003000272;24,0;4951,195401653146;0,0;3,0;0,06;0,0
1262;1,0;0127785;00003000273;12,0;4873,379202233233;0,0;3,0;0,06;0,0
1263;1,0;0321851;00003000274;7,0;4502,99011876329;0,0;3,0;0,06;0,0
1264;1,0;0751960;00003000275;11,0;4838,251286162668;0,0;3,0;0,06;0,0
1265;1,0;0949430;00003000276;18,0;4775,830397459492;0,0;3,0;0,06;0,0
1266;1,0;0275687;00003000277;28,0;5006,616499168119;0,0;3,0;0,06;0,0
1267;1,0;0922209;00003000278;12,0;4734,85467815434;0,0;3,0;0,06;0,0
1268;1,0;0908411;00003000279;29,0;4915,745492331012;0,0;3,0;0,06;0,0
1269;1,0;0069327;00003000280;25,0;5201,728388840552;0,0;3,0;0,06;0,0
1270;1,0;0643694;00003000281;17,0;4777,75932364768;0,0;3,0;0,06;0,0
1271;1,0;0325155;00003000282;30,0;6825,812025956325;0,0;3,0;0,06;0,0
1272;1,0;0833012;00003000283;29,0;5420,700204598541;0,0;3,0;0,06;0,0
1273;1,0;0004161;00003000284;6,0;4339,914432622556;0,0;3,0;0,06;0,0
1274;1,0;0420069;00003000285;30,0;4919,425253183001;0,0;3,0;0,06;0,0
1275;1,0;0631018;00003000286;21,0;5053,213556306999;0,0;3,0;0,06;0,0
1276;1,0;0997890;00003000287;22,0;5416,22169567026;0,0;3,0;0,06;0,0
1277;1,0;0338340;00003000288;22,0;4811,279772656524;0,0;3,0;0,06;0,0
1278;1,0;0391206;00003000289;12,0;5315,60586907513;0,0;3,0;0,276;27,0
1279;1,0;0702837;00003000290;32,0;5754,862696017545;0,0;3,0;0,06;0,0
1280;1,0;0586016;00003000291;6,0;4472,218737257584;0,0;3,0;0,06;0,0
1281;1,0;0390495;00003000292;3,0;3770,1201625121694;0,0;3,0;0,06;0,0
1282;1,0;0269782;00003000293;20,0;7512,322484032209;0,0;3,0;0,06;0,0
1283;1,0;0836584;00003000294;10,0;4700,195620575957;0,0;3,0;0,06;0,0
1284;1,0;0722928;00003000295;22,0;4934,080723606426;0,0;3,0;0,06;0,0
1285;1,0;0458579;00003000296;31,0;13278,338930477721;0,0;3,0;0,06;0,0
1286;1,0;0132613;00003000297;20,0;6560,990209917979;0,0;3,0;0,06;0,0
1287;1,0;0524996;00003000298;14,0;8348,255494650715;0,0;3,0;0,06;0,0
1288;1,0;0989379;00003000299;17,0;4971,289899598173;0,0;3,0;0,06;0,0
1289;1,0;0251903;00003000300;25,0;5190,360681017692;0,0;3,0;0,06;0,0
1290;1,0;0338699;00003000301;19,0;6173,584021306783;0,0;3,0;0,06;0,0
1291;1,0;0907417;00003000302;18,0;5284,251502926093;0,0;3,0;0,06;0,0
1292;1,0;0043781;00003000303;7,0;4714,407254038069;0,0;3,0;0,06;0,0
1293;1,0;0935669;00003000304;0,0;6,366462912410498e-12;0,0;3,0;0,06;0,0
1294;1,0;0768581;00003000305;33,0;6449,122598267618;0,0;3,0;0,06;0,0
1295;1,0;0554992;00003000306;3,0;5618,881614134672;0,0;3,0;0,06;0,0
1296;1,0;0417827;00003000307;4,0;4086,613112027496;0,0;3,0;0,06;0,0
1297;1,0;0445156;00003000308;20,0;4815,397881269665;0,0;3,0;0,06;0,0
1298;1,0;0671055;00003000309;25,0;5356,4711013408105;0,0;3,0;0,06;0,0
1299;1,0;0781786;00003000310;33,0;5049,387305295167;0,0;3,0;0,06;0,0
1300;1,0;0712663;00003000311;30,0;4886,227478398523;0,0;3,0;0,06;0,0
1301;1,0;0163221;00003000312;25,0;7274,5654839018;0,0;3,0;0,06;0,0
1302;1,0;0415218;00003000313;26,0;4909,33440602486;0,0;3,0;0,06;0,0
1303;1,0;0279981;00003000314;5,0;5606,696992060437;0,0;3,0;0,06;0,0
1304;1,0;0504102;00003000315;29,0;5169,362302984667;0,0;3,0;0,276;27,0
1305;1,0;0169020;00003000316;11,0;4608,4245832498345;0,0;3,0;0,06;0,0
1306;1,0;0359093;00003000317;12,0;4765,701257671577;0,0;3,0;0,06;0,0
1307;1,0;0387107;00003000318;25,0;12469,294776756893;0,0;3,0;0,06;0,0
1308;1,0;0349072;00003000319;3,0;10705,38962624208;0,0;3,0;0,06;0,0
1309;1,0;0840385;00003000320;20,0;5108,612650004185;0,0;3,0;0,06;0,0
1310;1,0;0140839;00003000321;25,0;4871,668494983512;0,0;3,0;0,06;0,0
1311;1,0;0848819;00003000322;28,0;4868,7989111913275;0,0;3,0;0,06;0,0
1312;1,0;0972374;00003000323;13,0;4707,556305671654;0,0;3,0;0,06;0,0
1313;1,0;0207965;00003000324;19,0;5473,364748721984;0,0;3,0;0,06;0,0
1314;1,0;0078451;00003000325;10,0;4708,142080797375;0,0;3,0;0,06;0,0
1315;1,0;0647025;00003000326;4,0;4255,183907965693;0,0;3,0;0,06;0,0
1316;1,0;0240381;00003000327;29,0;4887,693381362016;0,0;3,0;0,06;0,0
1317;1,0;0870540;00003000328;15,0;5120,078638560067;0,0;3,0;0,06;0,0
1318;1,0;0200649;00003000329;26,0;15778,92315860273;0,0;3,0;0,06;0,0
1319;1,0;0455781;00003000330;3,0;8352,205728842251;0,0;3,0;0,06;0,0
1320;1,0;0978649;00003000331;20,0;4790,581340392751;0,0;3,0;0,06;0,0
1321;1,0;0014690;00003000332;2,0;3510,725921076755;0,0;3,0;0,06;0,0
1322;1,0;0656084;00003000333;28,0;11762,268217877621;0,0;3,0;0,276;27,0
1323;1,0;0369581;00003000334;16,0;5090,757205986556;0,0;3,0;0,06;0,0
1324;1,0;0840044;00003000335;20,0;5453,870542419602;0,0;3,0;0,06;0,0
1325;1,0;0080615;00003000336;31,0;4942,255121059153;0,0;3,0;0,06;0,0
1326;1,0;0489986;00003000337;18,0;8910,15779258518;0,0;3,0;0,06;0,0
1327;1,0;0774898;00003000338;1,0;2710,3254277948317;0,0;3,0;0,06;0,0
1328;1,0;0299128;00003000339;13,0;4776,468477092928;0,0;3,0;0,06;0,0
1329;1,0;0494059;00003000340;5,0;5484,578927346483;0,0;3,0;0,06;0,0
1330;1,0;0707370;00003000341;19,0;5394,883125241975;0,0;3,0;0,06;0,0
1331;1,0;0708553;00003000342;15,0;4871,124671240627;0,0;3,0;0,06;0,0
1332;1,0;0874426;00003000343;31,0;5708,103875989139;0,0;3,0;0,276;27,0
1333;1,0;0131189;00003000344;14,0;4707,501473247603;0,0;3,0;0,06;0,0
1334;1,0;0191634;00003000345;22,0;8071,54288918977;0,0;3,0;0,06;0,0
1335;1,0;0604705;00003000346;5,0;4241,027876715659;0,0;3,0;0,06;0,0
1336;1,0;0134393;00003000347;27,0;6873,103820609601;0,0;3,0;0,06;0,0
1337;1,0;0094857;00003000348;7,0;4566,124871860608;0,0;3,0;0,06;0,0
1338;1,0;0032733;00003000349;0,0;4,547473508864641e-12;0,0;3,0;0,06;0,0
1339;1,0;0567388;00003000350;8,0;28166,603102759695;0,0;3,0;0,06;0,0
1340;1,0;0420069;00003000351;4,0;4387,9218054407975;0,0;3,0;0,06;0,0
1341;1,0;0488031;00003000352;33,0;5341,037995280897;0,0;3,0;0,276;27,0
1342;1,0;0290908;00003000353;7,0;5174,972047881838;0,0;3,0;0,06;0,0
1343;1,0;0069728;00003000354;1,0;2538,0725149343234;0,0;3,0;0,06;0,0
1344;1,0;0786576;00003000355;28,0;5727,052583726559;0,0;3,0;0,06;0,0
1345;1,0;0181445;00003000356;22,0;5149,892074192784;0,0;3,0;0,06;0,0
1346;1,0;0666792;00003000357;12,0;4834,68314545383;0,0;3,0;0,06;0,0
1347;1,0;0800614;00003000358;11,0;4665,195209485924;0,0;3,0;0,06;0,0
1348;1,0;0850059;00003000359;0,0;4,547473508864641e-12;0,0;3,0;0,06;0,0
1349;1,0;0269927;00003000360;34,0;5143,484314946138;0,0;3,0;0,276;27,0
1350;1,0;0314656;00003000361;24,0;4983,255843361711;0,0;3,0;0,06;0,0
1351;1,0;0418603;00003000362;23,0;5064,8807551132595;0,0;3,0;0,06;0,0
1352;1,0;0682117;00003000363;19,0;4889,710842989917;0,0;3,0;0,06;0,0
1353;1,0;0409330;00003000364;1,0;2532,9839808345705;0,0;3,0;0,06;0,0
1354;1,0;0287204;00003000365;33,0;5408,234006977795;0,0;3,0;0,06;0,0
1355;1,0;0070064;00003000366;22,0;7442,260364982309;0,0;3,0;0,06;0,0
1356;1,0;0794281;00003000367;14,0;4742,604647059522;0,0;3,0;0,06;0,0
1357;1,0;0215078;00003000368;11,0;5138,629953141512;0,0;3,0;0,06;0,0
1358;1,0;0817017;00003000369;8,0;4736,830297762713;0,0;3,0;0,06;0,0
1359;1,0;0135613;00003000370;11,0;4985,781629018161;0,0;3,0;0,06;0,0
1360;1,0;0100799;00003000371;2,0;3375,1941253398018;0,0;3,0;0,06;0,0
1361;1,0;0236950;00003000372;9,0;4766,016462971079;0,0;3,0;0,06;0,0
1362;1,0;0497599;00003000373;28,0;5052,36389294141;0,0;3,0;0,06;0,0
1363;1,0;0586910;00003000374;8,0;7683,413336947376;0,0;3,0;0,06;0,0
1364;1,0;0390246;00003000375;33,0;5707,598433493523;0,0;3,0;0,06;0,0
1365;1,0;0441076;00003000376;33,0;5091,756000678257;0,0;3,0;0,06;0,0
1366;1,0;0068608;00003000377;15,0;4718,915337252083;0,0;3,0;0,06;0,0
1367;1,0;0952068;00003000378;33,0;6061,225476336465;0,0;3,0;0,06;0,0
1368;1,0;0653527;00003000379;27,0;4935,496282589216;0,0;3,0;0,06;0,0
1369;1,0;0435029;00003000380;24,0;12118,613751270901;0,0;3,0;0,06;0,0
1370;1,0;0108641;00003000381;13,0;6713,354208226112;0,0;3,0;0,06;0,0
1371;1,0;0642051;00003000382;30,0;5349,423487688774;0,0;3,0;0,06;0,0
1372;1,0;0535971;00003000383;25,0;7779,2907461758;0,0;3,0;0,06;0,0
1373;1,0;0626029;00003000384;19,0;8553,31417556802;0,0;3,0;0,06;0,0
1374;1,0;0887067;00003000385;22,0;5699,3886427187335;0,0;3,0;0,06;0,0
1375;1,0;0449652;00003000386;28,0;5841,132241053606;0,0;3,0;0,06;0,0
1376;1,0;0331449;00003000387;34,0;4905,200142224653;0,0;3,0;0,06;0,0
1377;1,0;0416798;00003000388;6,0;4560,433017339839;0,0;3,0;0,06;0,0
1378;1,0;0810033;00003000389;16,0;4840,118123032065;0,0;3,0;0,06;0,0
1379;1,0;0041848;00003000390;31,0;5219,250063340794;0,0;3,0;0,06;0,0
1380;1,0;0187653;00003000391;20,0;4812,793355818378;0,0;3,0;0,06;0,0
1381;1,0;0060599;00003000392;18,0;11590,462745223684;0,0;3,0;0,06;0,0
1382;1,0;0179472;00003000393;28,0;4930,064313595834;0,0;3,0;0,06;0,0
1383;1,0;0375871;00003000394;14,0;4882,208942511404;0,0;3,0;0,06;0,0
1384;1,0;0198599;00003000395;22,0;5101,391343848815;0,0;3,0;0,06;0,0
1385;1,0;0450042;00003000396;14,0;5553,992837874521;0,0;3,0;0,06;0,0
1386;1,0;0679402;00003000397;32,0;5318,977252315604;0,0;3,0;0,276;27,0
1387;1,0;0127179;00003000398;2,0;3660,688921244632;0,0;3,0;0,06;0,0
1388;1,0;0964201;00003000399;1,0;2541,9260505507286;0,0;3,0;0,06;0,0
1389;1,0;0194171;00003000400;32,0;7942,393920436589;0,0;3,0;0,06;0,0
1390;1,0;0114891;00003000401;14,0;7069,235935683533;0,0;3,0;0,06;0,0
1391;1,0;0578668;00003000402;5,0;4217,784459659074;0,0;3,0;0,06;0,0
1392;1,0;0188200;00003000403;29,0;8229,440674706897;0,0;3,0;0,06;0,0
1393;1,0;0049020;00003000404;10,0;5107,362302276009;0,0;3,0;0,06;0,0
