ref;cliente;contrato;prazo;valor;mes;dia;prob;atraso
3,0;0801310;00012000049;12,0;5023,347413779982;0,0;12,0;0,20400000000000001;18,0
3,0;0467675;00012000050;21,0;5429,003151216839;0,0;12,0;0,06;0,0
3,0;0541386;00012000051;1,0;5350,371198313157;0,0;12,0;0,06;0,0
3,0;0379692;00012000052;2,0;4369,206248617405;0,0;12,0;0,06;0,0
3,0;0392149;00012000053;27,0;5479,455016131272;0,0;12,0;0,06;0,0
3,0;0955124;00012000054;20,0;5253,013325824281;0,0;12,0;0,06;0,0
3,0;0418370;00012000055;2,0;21385,98405611359;0,0;12,0;0,06;0,0
3,0;0867950;00012000056;32,0;5151,41227414425;0,0;12,0;0,20400000000000001;18,0
3,0;0986507;00012000057;6,0;6370,8942006505295;0,0;12,0;0,06;0,0
3,0;0834733;00012000058;31,0;19956,973006785796;0,0;12,0;0,06;0,0
3,0;0108221;00012000059;24,0;5351,014806659918;0,0;12,0;0,06;0,0
3,0;0389512;00012000060;31,0;5387,1002071087205;0,0;12,0;0,06;0,0
3,0;0327932;00012000061;0,0;4140,933294007454;0,0;12,0;0,06;0,0
3,0;0025286;00012000062;15,0;15096,182315429834;0,0;12,0;0,20400000000000001;18,0
3,0;0039736;00012000063;11,0;5195,6180650787155;0,0;12,0;0,06;0,0
3,0;0558198;00012000064;19,0;13220,117792186611;0,0;12,0;0,06;0,0
3,0;0705759;00012000065;-2,0;5291,780910669177;0,0;12,0;0,06;0,0
3,0;0153783;00012000066;4,0;4668,753040042715;0,0;12,0;0,20400000000000001;18,0
3,0;0096324;00012000067;25,0;5886,041276879783;0,0;12,0;0,06;0,0
3,0;0449177;00012000068;10,0;5656,101367487958;0,0;12,0;0,06;0,0
3,0;0884018;00012000069;6,0;7419,098742506638;0,0;12,0;0,06;0,0
3,0;0055171;00012000070;31,0;5399,00975981365;0,0;12,0;0,06;0,0
3,0;0676705;00012000071;0,0;6536,274556725925;0,0;12,0;0,06;0,0
3,0;0037470;00012000072;4,0;5327,424679955414;0,0;12,0;0,06;0,0
3,0;0782940;00012000073;3,0;4568,590793801589;0,0;12,0;0,20400000000000001;18,0
3,0;0941455;00012000074;7,0;5479,406650673637;0,0;12,0;0,06;0,0
3,0;0856645;00012000075;16,0;5425,840977820921;0,0;12,0;0,06;0,0
3,0;0553691;00012000076;18,0;5174,371434040798;0,0;12,0;0,06;0,0
3,0;0465185;00012000077;-2,0;7288,992759059087;0,0;12,0;0,06;0,0
3,0;0651748;00012000078;32,0;5354,122732309668;0,0;12,0;0,06;0,0
3,0;0917502;00012000079;31,0;5270,643988941835;0,0;12,0;0,06;0,0
3,0;0854754;00012000080;27,0;5781,306394682068;0,0;12,0;0,20400000000000001;18,0
3,0;0266890;00012000081;16,0;5410,007333865066;0,0;12,0;0,06;0,0
3,0;0138757;00012000082;-2,0;5485,276998616582;0,0;12,0;0,06;0,0
3,0;0085562;00012000083;27,0;7539,628678448349;0,0;12,0;0,36;36,0
3,0;0964443;00012000084;11,0;5329,8179161171565;0,0;12,0;0,06;0,0
3,0;0917584;00012000085;10,0;4872,593378261194;0,0;12,0;0,06;0,0
3,0;0200401;00012000086;23,0;5243,540854365253;0,0;12,0;0,06;0,0
3,0;0318253;00012000087;10,0;71255,15568469369;0,0;12,0;0,06;0,0
3,0;0794703;00012000088;9,0;7098,843781235505;0,0;12,0;0,06;0,0
3,0;0342639;00012000089;22,0;5503,486454391635;0,0;12,0;0,06;0,0
3,0;0162876;00012000090;1,0;5346,095040576831;0,0;12,0;0,06;0,0
3,0;0759819;00012000091;2,0;6073,62639950013;0,0;12,0;0,06;0,0
3,0;0442577;00012000092;8,0;4996,794802155678;0,0;12,0;0,06;0,0
3,0;0272825;00012000093;8,0;5302,679124374857;0,0;12,0;0,06;0,0
3,0;0011282;00012000094;28,0;7153,966075058082;0,0;12,0;0,06;0,0
3,0;0712359;00012000095;25,0;5663,9495936097;0,0;12,0;0,06;0,0
3,0;0827888;00012000096;19,0;5255,287260195513;0,0;12,0;0,06;0,0
3,0;0981017;00012000097;8,0;5187,721766996053;0,0;12,0;0,06;0,0
3,0;0391928;00012000098;10,0;5672,7749365462005;0,0;12,0;0,06;0,0
3,0;0238401;00012000099;29,0;5473,064479888005;0,0;12,0;0,06;0,0
3,0;0349203;00012000100;23,0;5218,176305237282;0,0;12,0;0,06;0,0
3,0;0972155;00012000101;4,0;6849,245382835266;0,0;12,0;0,06;0,0
3,0;0773024;00012000102;4,0;6404,678899757283;0,0;12,0;0,06;0,0
3,0;0105171;00012000103;24,0;5162,9737867583;0,0;12,0;0,06;0,0
3,0;0158297;00012000104;9,0;5265,789068462014;0,0;12,0;0,06;0,0
3,0;0369396;00012000105;22,0;6584,1429074348425;0,0;12,0;0,36;36,0
3,0;0842430;00012000106;14,0;15097,48573923468;0,0;12,0;0,06;0,0
3,0;0518258;00012000107;5,0;5326,4181698764405;0,0;12,0;0,06;0,0
3,0;0118491;00012000108;10,0;6194,377443790098;0,0;12,0;0,06;0,0
3,0;0204122;00012000109;12,0;5243,156163406688;0,0;12,0;0,06;0,0
3,0;0053562;00012000110;12,0;5165,171554845311;0,0;12,0;0,06;0,0
3,0;0803622;00012000111;22,0;5212,243526641139;0,0;12,0;0,06;0,0
3,0;0080626;00012000112;4,0;5327,358931457083;0,0;12,0;0,20400000000000001;18,0
3,0;0459232;00012000113;3,0;5235,193345822569;0,0;12,0;0,06;0,0
3,0;0161413;00012000114;22,0;6050,666337397072;0,0;12,0;0,06;0,0
3,0;0256518;00012000115;27,0;5491,186158542198;0,0;12,0;0,06;0,0
3,0;0197956;00012000116;17,0;8109,904976871631;0,0;12,0;0,06;0,0
3,0;0334745;00012000117;22,0;6070,894656536894;0,0;12,0;0,06;0,0
3,0;0814573;00012000118;8,0;4794,841136457404;0,0;12,0;0,20400000000000001;18,0
3,0;0962818;00012000119;6,0;4654,168967996265;0,0;12,0;0,06;0,0
3,0;0533953;00012000120;17,0;5659,085329825588;0,0;12,0;0,06;0,0
3,0;0233495;00012000121;0,0;6041,8782280387;0,0;12,0;0,06;0,0
3,0;0513503;00012000122;29,0;6028,135858260385;0,0;12,0;0,06;0,0
3,0;0805511;00012000123;19,0;5227,169826240099;0,0;12,0;0,06;0,0
3,0;0923135;00012000124;16,0;5218,994939783015;0,0;12,0;0,06;0,0
3,0;0693382;00012000125;32,0;5241,151321846978;0,0;12,0;0,06;0,0
3,0;0208610;00012000126;5,0;6032,080925577119;0,0;12,0;0,06;0,0
3,0;0315804;00012000127;28,0;5217,394567693473;0,0;12,0;0,06;0,0
3,0;0668321;00012000128;9,0;5234,101258716528;0,0;12,0;0,06;0,0
3,0;0920156;00012000129;-2,0;103,38375400850691;0,0;12,0;0,20400000000000001;18,0
3,0;0552806;00012000130;15,0;5222,417118887912;0,0;12,0;0,06;0,0
3,0;0140162;00012000131;31,0;5163,195671002436;0,0;12,0;0,06;0,0
3,0;0003844;00012000132;-2,0;2,968881744891405e-11;0,0;12,0;0,06;0,0
3,0;0359531;00012000133;15,0;5491,143334086679;0,0;12,0;0,06;0,0
3,0;0172024;00012000134;17,0;5273,020214052925;0,0;12,0;0,06;0,0
3,0;0115447;00012000135;14,0;6089,789673913381;0,0;12,0;0,06;0,0
3,0;0078575;00012000136;28,0;5422,045240115576;0,0;12,0;0,06;0,0
3,0;0688604;00012000137;24,0;26880,985245471522;0,0;12,0;0,06;0,0
3,0;0301335;00012000138;28,0;9952,45374056242;0,0;12,0;0,06;0,0
3,0;0922040;00012000139;12,0;5175,3316976433525;0,0;12,0;0,06;0,0
3,0;0220871;00012000140;9,0;5180,375538823205;0,0;12,0;0,06;0,0
3,0;0545249;00012000141;23,0;5273,673844976178;0,0;12,0;0,06;0,0
3,0;0288087;00012000142;12,0;5382,796710414928;0,0;12,0;0,06;0,0
3,0;0133259;00012000143;5,0;4564,879531719615;0,0;12,0;0,06;0,0
3,0;0273610;00012000144;-2,0;5180,6517580909;0,0;12,0;0,06;0,0
3,0;0830134;00012000145;30,0;5724,199175372844;0,0;12,0;0,06;0,0
3,0;0901697;00012000146;12,0;5230,2022949684215;0,0;12,0;0,06;0,0
3,0;0082883;00012000147;11,0;5261,974901462456;0,0;12,0;0,06;0,0
3,0;0865225;00012000148;24,0;5769,790741330398;0,0;12,0;0,06;0,0
3,0;0477019;00012000149;14,0;6155,076116628169;0,0;12,0;0,06;0,0
3,0;0334783;00012000150;-1,0;6606,658613647517;0,0;12,0;0,06;0,0
3,0;0625087;00012000151;26,0;9126,905320622895;0,0;12,0;0,06;0,0
3,0;0678184;00012000152;-1,0;5984,862127692446;0,0;12,0;0,06;0,0
3,0;0291656;00012000153;23,0;13233,693890414346;0,0;12,0;0,06;0,0
3,0;0835781;00012000154;4,0;25186,338332600353;0,0;12,0;0,06;0,0
3,0;0655197;00012000155;6,0;5501,326980284626;0,0;12,0;0,06;0,0
3,0;0624260;00012000156;1,0;3874,9012529015567;0,0;12,0;0,06;0,0
3,0;0397116;00012000157;2,0;5754,179545585931;0,0;12,0;0,06;0,0
3,0;0563816;00012000158;29,0;5154,578155189091;0,0;12,0;0,06;0,0
3,0;0184823;00012000159;25,0;29207,305641525076;0,0;12,0;0,06;0,0
3,0;0687516;00012000160;25,0;5543,6434760327475;0,0;12,0;0,06;0,0
3,0;0748384;00012000161;19,0;9217,409376106178;0,0;12,0;0,06;0,0
3,0;0371838;00012000162;19,0;5490,888625814406;0,0;12,0;0,06;0,0
3,0;0372427;00012000163;3,0;5236,738574487263;0,0;12,0;0,06;0,0
3,0;0956407;00012000164;0,0;5277,570287686308;0,0;12,0;0,06;0,0
3,0;0561879;00012000165;15,0;8462,317375854627;0,0;12,0;0,06;0,0
3,0;0232007;00012000166;20,0;8742,824866594721;0,0;12,0;0,06;0,0
3,0;0427230;00012000167;29,0;7083,188147601349;0,0;12,0;0,06;0,0
3,0;0870109;00012000168;3,0;5162,507004543817;0,0;12,0;0,06;0,0
3,0;0268327;00012000169;5,0;5228,809061584591;0,0;12,0;0,06;0,0
3,0;0750525;00012000170;26,0;8354,80498836773;0,0;12,0;0,06;0,0
3,0;0361074;00012000171;15,0;22052,02149429205;0,0;12,0;0,06;0,0
3,0;0777416;00012000172;5,0;5426,989188414081;0,0;12,0;0,06;0,0
3,0;0031143;00012000173;-1,0;5157,982184046014;0,0;12,0;0,06;0,0
3,0;0374393;00012000174;9,0;5901,588149921207;0,0;12,0;0,06;0,0
3,0;0780537;00012000175;3,0;5616,243955973205;0,0;12,0;0,06;0,0
3,0;0376678;00012000176;22,0;5550,991336582108;0,0;12,0;0,06;0,0
3,0;0221027;00012000177;18,0;5647,195437743205;0,0;12,0;0,06;0,0
3,0;0309025;00012000178;29,0;5413,393470558786;0,0;12,0;0,06;0,0
3,0;0996527;00012000179;2,0;5962,469732730979;0,0;12,0;0,06;0,0
3,0;0553607;00012000180;23,0;6451,166462129813;0,0;12,0;0,06;0,0
3,0;0120825;00012000181;19,0;6592,049542129041;0,0;12,0;0,06;0,0
3,0;0183731;00012000182;6,0;5733,858368580278;0,0;12,0;0,06;0,0
3,0;0258299;00012000183;18,0;5198,226352848095;0,0;12,0;0,06;0,0
3,0;0105986;00012000184;24,0;5752,404629474047;0,0;12,0;0,20400000000000001;18,0
3,0;0902944;00012000185;22,0;6717,057462473086;0,0;12,0;0,06;0,0
3,0;0084726;00012000186;28,0;6338,58103335569;0,0;12,0;0,06;0,0
3,0;0771297;00012000187;17,0;5670,244913345966;0,0;12,0;0,06;0,0
3,0;0449230;00012000188;25,0;5620,976062885269;0,0;12,0;0,06;0,0
3,0;0955624;00012000189;29,0;5184,3953748554295;0,0;12,0;0,06;0,0
3,0;0384504;00012000190;20,0;5548,283088408783;0,0;12,0;0,06;0,0
3,0;0688850;00012000191;17,0;5204,556089695829;0,0;12,0;0,06;0,0
3,0;0626662;00012000192;2,0;5367,606467927361;0,0;12,0;0,06;0,0
3,0;0211707;00012000193;3,0;23866,397116182332;0,0;12,0;0,06;0,0
3,0;0631260;00012000194;32,0;5204,456586837926;0,0;12,0;0,06;0,0
3,0;0711777;00012000195;8,0;6286,876967351968;0,0;12,0;0,06;0,0
3,0;0298736;00012000196;31,0;5155,584110156313;0,0;12,0;0,06;0,0
3,0;0116234;00012000197;27,0;10767,678438736239;0,0;12,0;0,06;0,0
3,0;0728779;00012000198;22,0;5319,109919306962;0,0;12,0;0,06;0,0
3,0;0884603;00012000199;4,0;8337,705252006095;0,0;12,0;0,06;0,0
3,0;0138180;00012000200;22,0;5166,628030825734;0,0;12,0;0,06;0,0
3,0;0690217;00012000201;26,0;5166,552692877533;0,0;12,0;0,06;0,0
3,0;0748124;00012000202;28,0;5750,355045423966;0,0;12,0;0,06;0,0
3,0;0910460;00012000203;4,0;5438,261079247017;0,0;12,0;0,06;0,0
3,0;0381179;00012000204;26,0;5767,786955947688;0,0;12,0;0,06;0,0
3,0;0814265;00012000205;10,0;5237,698883682893;0,0;12,0;0,06;0,0
3,0;0445625;00012000206;-1,0;8132,281514529608;0,0;12,0;0,06;0,0
3,0;0364193;00012000207;16,0;4984,621052315406;0,0;12,0;0,20400000000000001;18,0
3,0;0561718;00012000208;5,0;5167,951929124049;0,0;12,0;0,06;0,0
3,0;0183253;00012000209;17,0;5189,042129606886;0,0;12,0;0,18;0,0
3,0;0741831;00012000210;8,0;4701,111366434169;0,0;12,0;0,36;36,0
3,0;0499273;00012000211;0,0;5250,124594804772;0,0;12,0;0,06;0,0
3,0;0316081;00012000212;0,0;6240,884916984333;0,0;12,0;0,06;0,0
3,0;0653671;00012000213;30,0;5524,307898334853;0,0;12,0;0,06;0,0
3,0;0064135;00012000214;31,0;5355,448381453193;0,0;12,0;0,06;0,0
3,0;0337195;00012000215;3,0;5284,512940973473;0,0;12,0;0,06;0,0
3,0;0471747;00012000216;9,0;6180,572524321289;0,0;12,0;0,06;0,0
3,0;0760345;00012000217;19,0;9224,892186511051;0,0;12,0;0,06;0,0
3,0;0417015;00012000218;24,0;5225,132933839514;0,0;12,0;0,06;0,0
3,0;0458623;00012000219;0,0;6040,509939840899;0,0;12,0;0,06;0,0
3,0;0168323;00012000220;24,0;5195,628864280369;0,0;12,0;0,06;0,0
3,0;0697234;00012000221;-1,0;2624,8355115964087;0,0;12,0;0,20400000000000001;18,0
3,0;0919497;00012000222;4,0;7017,954156135756;0,0;12,0;0,06;0,0
3,0;0340966;00012000223;3,0;5490,6044984549335;0,0;12,0;0,06;0,0
3,0;0985797;00012000224;30,0;5338,878464545423;0,0;12,0;0,06;0,0
3,0;0091861;00012000225;24,0;6865,136931086626;0,0;12,0;0,06;0,0
3,0;0447544;00012000226;3,0;5199,446802293764;0,0;12,0;0,06;0,0
3,0;0322002;00012000227;11,0;9644,162459551122;0,0;12,0;0,06;0,0
3,0;0321774;00012000228;17,0;5275,83010856937;0,0;12,0;0,06;0,0
3,0;0335899;00012000229;10,0;5242,761488046328;0,0;12,0;0,06;0,0
3,0;0065226;00012000230;4,0;5410,246826261826;0,0;12,0;0,06;0,0
3,0;0982603;00012000231;20,0;5676,308194281643;0,0;12,0;0,06;0,0
3,0;0267963;00012000232;1,0;7504,337084672301;0,0;12,0;0,06;0,0
3,0;0002057;00012000233;15,0;4940,018992004936;0,0;12,0;0,20400000000000001;18,0
3,0;0838799;00012000234;-1,0;5959,8110493427375;0,0;12,0;0,06;0,0
3,0;0507269;00012000235;25,0;5252,492296408795;0,0;12,0;0,06;0,0
3,0;0865293;00012000236;19,0;5420,421891085618;0,0;12,0;0,06;0,0
3,0;0871748;00012000237;28,0;10380,141335735821;0,0;12,0;0,06;0,0
3,0;0778329;00012000238;8,0;5192,496295611593;0,0;12,0;0,06;0,0
3,0;0357955;00012000239;18,0;5199,017039517257;0,0;12,0;0,06;0,0
3,0;0012783;00012000240;23,0;5894,83749733175;0,0;12,0;0,06;0,0
3,0;0959977;00012000241;-2,0;5492,97356204669;0,0;12,0;0,06;0,0
3,0;0930241;00012000242;3,0;5208,814842328818;0,0;12,0;0,06;0,0
3,0;0144198;00012000243;11,0;5022,509122025448;0,0;12,0;0,06;0,0
3,0;0776220;00012000244;11,0;6959,842623902867;0,0;12,0;0,06;0,0
3,0;0044821;00012000245;-1,0;5298,5607467793;0,0;12,0;0,06;0,0
3,0;0427215;00012000246;1,0;5733,499010045383;0,0;12,0;0,06;0,0
3,0;0978644;00012000247;21,0;5251,046661817835;0,0;12,0;0,06;0,0
3,0;0293026;00012000248;29,0;5473,042155699079;0,0;12,0;0,06;0,0
3,0;0225785;00012000249;20,0;5315,317626507473;0,0;12,0;0,06;0,0
3,0;0541942;00012000250;11,0;6012,017647066583;0,0;12,0;0,20400000000000001;18,0
3,0;0046460;00012000251;5,0;5772,8319984994905;0,0;12,0;0,06;0,0
3,0;0344015;00012000252;13,0;5354,790897161715;0,0;12,0;0,06;0,0
3,0;0796446;00012000253;1,0;5286,972944417889;0,0;12,0;0,06;0,0
3,0;0393897;00012000254;6,0;4816,752209577862;0,0;12,0;0,20400000000000001;18,0
3,0;0711990;00012000255;5,0;5881,587591910371;0,0;12,0;0,06;0,0
3,0;0800388;00012000256;4,0;5588,856783519247;0,0;12,0;0,06;0,0
3,0;0519733;00012000257;26,0;5169,076471593992;0,0;12,0;0,06;0,0
3,0;0710161;00012000258;-2,0;6411,030628412139;0,0;12,0;0,06;0,0
3,0;0456940;00012000259;25,0;5535,137769968932;0,0;12,0;0,06;0,0
3,0;0650077;00012000260;8,0;6341,166749378189;0,0;12,0;0,06;0,0
3,0;0446558;00012000261;1,0;2588,6617159953266;0,0;12,0;0,36;36,0
3,0;0949109;00012000262;23,0;5194,126763671178;0,0;12,0;0,06;0,0
3,0;0222459;00012000263;11,0;5331,728010536866;0,0;12,0;0,06;0,0
3,0;0937675;00012000264;32,0;9487,466895363823;0,0;12,0;0,06;0,0
3,0;0815638;00012000265;7,0;5551,194246303919;0,0;12,0;0,06;0,0
3,0;0085900;00012000266;8,0;5242,447266225489;0,0;12,0;0,06;0,0
3,0;0652004;00012000267;3,0;6495,208603273753;0,0;12,0;0,06;0,0
3,0;0132575;00012000268;0,0;5235,829146843141;0,0;12,0;0,06;0,0
3,0;0658062;00012000269;14,0;8275,816981420321;0,0;12,0;0,06;0,0
3,0;0755176;00012000270;27,0;5573,794946087439;0,0;12,0;0,06;0,0
3,0;0582840;00012000271;31,0;5989,467303874753;0,0;12,0;0,06;0,0
3,0;0457204;00012000272;17,0;5302,00013614826;0,0;12,0;0,06;0,0
3,0;0310672;00012000273;32,0;5318,225706074441;0,0;12,0;0,06;0,0
3,0;0914790;00012000274;7,0;5335,110590366634;0,0;12,0;0,36;36,0
3,0;0629023;00012000275;-1,0;5322,246105515944;0,0;12,0;0,06;0,0
3,0;0567906;00012000276;24,0;5344,788740805271;0,0;12,0;0,06;0,0
3,0;0719969;00012000277;8,0;5202,690416055328;0,0;12,0;0,06;0,0
3,0;0172121;00012000278;22,0;5220,270976862918;0,0;12,0;0,06;0,0
3,0;0659317;00012000279;11,0;5413,819397988336;0,0;12,0;0,06;0,0
3,0;0044184;00012000280;11,0;5419,661391939214;0,0;12,0;0,06;0,0
3,0;0952879;00012000281;12,0;5159,996893482355;0,0;12,0;0,06;0,0
3,0;0990663;00012000282;22,0;5218,914490607454;0,0;12,0;0,06;0,0
3,0;0595821;00012000283;3,0;3595,7471511586527;0,0;12,0;0,36;36,0
3,0;0740491;00012000284;1,0;8868,132540327004;0,0;12,0;0,06;0,0
3,0;0588489;00012000285;-2,0;0,0;0,0;12,0;0,36;36,0
3,0;0963375;00012000286;7,0;6837,044268718974;0,0;12,0;0,06;0,0
3,0;0471135;00012000287;26,0;5216,818694662069;0,0;12,0;0,06;0,0
3,0;0383444;00012000288;0,0;5424,884800660804;0,0;12,0;0,06;0,0
3,0;0074076;00012000289;7,0;13109,162669933325;0,0;12,0;0,06;0,0
3,0;0070885;00012000290;19,0;5751,810593980755;0,0;12,0;0,06;0,0
3,0;0501973;00012000291;29,0;5840,4280244177135;0,0;12,0;0,06;0,0
3,0;0210340;00012000292;32,0;8047,749792558163;0,0;12,0;0,06;0,0
3,0;0988303;00012000293;31,0;5268,015604668082;0,0;12,0;0,06;0,0
3,0;0204134;00012000294;5,0;5325,5739499638275;0,0;12,0;0,06;0,0
3,0;0871023;00012000295;6,0;5405,259862531393;0,0;12,0;0,06;0,0
3,0;0899387;00012000296;10,0;5627,407580964498;0,0;12,0;0,06;0,0
3,0;0324634;00012000297;18,0;5175,847901691114;0,0;12,0;0,06;0,0
3,0;0698324;00012000298;8,0;5203,4953006083315;0,0;12,0;0,06;0,0
3,0;0961180;00012000299;1,0;5162,167630428218;0,0;12,0;0,06;0,0
3,0;0488820;00012000300;-1,0;5183,970763778129;0,0;12,0;0,06;0,0
3,0;0125208;00012000301;20,0;6070,495247475447;0,0;12,0;0,06;0,0
3,0;0987421;00012000302;17,0;5511,8073751987;0,0;12,0;0,06;0,0
3,0;0451299;00012000303;10,0;5912,0608753952365;0,0;12,0;0,06;0,0
3,0;0821667;00012000304;28,0;5191,134949709805;0,0;12,0;0,06;0,0
3,0;0531032;00012000305;32,0;6217,492330589271;0,0;12,0;0,06;0,0
3,0;0911024;00012000306;5,0;5442,604638782377;0,0;12,0;0,06;0,0
3,0;0336193;00012000307;4,0;20863,46222975347;0,0;12,0;0,06;0,0
3,0;0709668;00012000308;14,0;5595,124371305194;0,0;12,0;0,06;0,0
3,0;0078960;00012000309;9,0;5462,180486527354;0,0;12,0;0,06;0,0
3,0;0140914;00012000310;17,0;5213,651680655607;0,0;12,0;0,06;0,0
3,0;0778380;00012000311;4,0;9625,093208142556;0,0;12,0;0,06;0,0
3,0;0040692;00012000312;26,0;5202,012350045407;0,0;12,0;0,06;0,0
3,0;0157253;00012000313;17,0;5748,938592119877;0,0;12,0;0,06;0,0
3,0;0595107;00012000314;9,0;5166,422126657485;0,0;12,0;0,06;0,0
3,0;0237272;00012000315;30,0;5365,890315137153;0,0;12,0;0,06;0,0
3,0;0786491;00012000316;17,0;5253,388825638445;0,0;12,0;0,06;0,0
3,0;0247459;00012000317;16,0;5173,104173936366;0,0;12,0;0,06;0,0
3,0;0978055;00012000318;0,0;6771,806691248695;0,0;12,0;0,06;0,0
3,0;0669803;00012000319;1,0;4739,423640040638;0,0;12,0;0,06;0,0
3,0;0630614;00012000320;26,0;5165,158178187722;0,0;12,0;0,06;0,0
3,0;0237566;00012000321;7,0;7594,980181139247;0,0;12,0;0,06;0,0
3,0;0527500;00012000322;-1,0;5219,9495581503925;0,0;12,0;0,06;0,0
3,0;0570593;00012000323;19,0;5828,586420909215;0,0;12,0;0,06;0,0
3,0;0218218;00012000324;7,0;5247,3500344803115;0,0;12,0;0,06;0,0
3,0;0763147;00012000325;22,0;5569,581848475829;0,0;12,0;0,06;0,0
3,0;0011278;00012000326;31,0;10395,689527520266;0,0;12,0;0,06;0,0
3,0;0653663;00012000327;21,0;6473,034714683346;0,0;12,0;0,06;0,0
3,0;0960153;00012000328;6,0;5480,279309885621;0,0;12,0;0,06;0,0
3,0;0093470;00012000329;32,0;5859,411160649628;0,0;12,0;0,20400000000000001;18,0
3,0;0322695;00012000330;24,0;5415,270385469471;0,0;12,0;0,06;0,0
3,0;0057936;00012000331;1,0;5219,265049644124;0,0;12,0;0,06;0,0
3,0;0770283;00012000332;31,0;5284,788845330873;0,0;12,0;0,06;0,0
3,0;0891872;00012000333;19,0;8948,436737082322;0,0;12,0;0,06;0,0
3,0;0193671;00012000334;10,0;5609,249941305566;0,0;12,0;0,06;0,0
3,0;0821656;00012000335;28,0;5312,028046486358;0,0;12,0;0,06;0,0
3,0;0386655;00012000336;18,0;6056,2891758616115;0,0;12,0;0,06;0,0
3,0;0765390;00012000337;11,0;5522,225425211362;0,0;12,0;0,06;0,0
3,0;0160509;00012000338;17,0;8525,332361215793;0,0;12,0;0,06;0,0
3,0;0804474;00012000339;5,0;8856,826477766195;0,0;12,0;0,06;0,0
3,0;0815502;00012000340;15,0;6184,958971991034;0,0;12,0;0,06;0,0
3,0;0174255;00012000341;29,0;5361,490281985935;0,0;12,0;0,06;0,0
3,0;0474601;00012000342;29,0;5375,943257704123;0,0;12,0;0,06;0,0
3,0;0278504;00012000343;5,0;13067,811285575614;0,0;12,0;0,06;0,0
3,0;0363146;00012000344;20,0;5309,923844827666;0,0;12,0;0,06;0,0
3,0;0035582;00012000345;26,0;5207,511706504244;0,0;12,0;0,06;0,0
3,0;0408441;00012000346;10,0;5215,6571865202695;0,0;12,0;0,06;0,0
3,0;0367981;00012000347;2,0;5187,930796745524;0,0;12,0;0,06;0,0
3,0;0945388;00012000348;18,0;5747,937525737004;0,0;12,0;0,06;0,0
3,0;0333107;00012000349;27,0;5180,651672186198;0,0;12,0;0,06;0,0
3,0;0807799;00012000350;16,0;5559,60592173059;0,0;12,0;0,06;0,0
3,0;0453492;00012000351;28,0;5155,513001906328;0,0;12,0;0,06;0,0
3,0;0513092;00012000352;3,0;5179,612774094303;0,0;12,0;0,06;0,0
3,0;0458746;00012000353;22,0;4833,89156186174;0,0;12,0;0,06;0,0
3,0;0240783;00012000354;17,0;5355,647835211468;0,0;12,0;0,06;0,0
3,0;0511925;00012000355;26,0;5298,958986107983;0,0;12,0;0,06;0,0
3,0;0365352;00012000356;7,0;5095,966852366291;0,0;12,0;0,20400000000000001;18,0
3,0;0207658;00012000357;1,0;5525,999221236143;0,0;12,0;0,06;0,0
3,0;0200473;00012000358;12,0;6637,642807286887;0,0;12,0;0,06;0,0
3,0;0040769;00012000359;18,0;5423,0450780570845;0,0;12,0;0,06;0,0
3,0;0367427;00012000360;22,0;4953,726195427839;0,0;12,0;0,20400000000000001;18,0
3,0;0557268;00012000361;22,0;7636,393032378704;0,0;12,0;0,06;0,0
3,0;0325818;00012000362;19,0;6190,200576693189;0,0;12,0;0,06;0,0
3,0;0989603;00012000363;14,0;5780,525306582247;0,0;12,0;0,06;0,0
3,0;0344457;00012000364;13,0;5227,331815111791;0,0;12,0;0,06;0,0
3,0;0557915;00012000365;13,0;8850,185138736711;0,0;12,0;0,06;0,0
3,0;0119657;00012000366;26,0;5193,508988921717;0,0;12,0;0,06;0,0
3,0;0460636;00012000367;12,0;5218,884860846618;0,0;12,0;0,06;0,0
3,0;0326914;00012000368;6,0;5575,064417022042;0,0;12,0;0,06;0,0
3,0;0138624;00012000369;21,0;5372,823761474429;0,0;12,0;0,06;0,0
3,0;0496935;00012000370;6,0;5326,387011463991;0,0;12,0;0,06;0,0
3,0;0898930;00012000371;9,0;7064,705682809838;0,0;12,0;0,06;0,0
3,0;0255372;00012000372;8,0;5843,29081806372;0,0;12,0;0,06;0,0
3,0;0169910;00012000373;15,0;5246,002138452094;0,0;12,0;0,06;0,0
3,0;0845296;00012000374;15,0;33239,38101416617;0,0;12,0;0,06;0,0
3,0;0199782;00012000375;23,0;7725,713036756501;0,0;12,0;0,06;0,0
3,0;0067044;00012000376;7,0;4110,504814765385;0,0;12,0;0,36;36,0
3,0;0896996;00012000377;14,0;5600,963275660172;0,0;12,0;0,06;0,0
3,0;0666188;00012000378;-2,0;0,0;0,0;12,0;0,06;0,0
3,0;0908598;00012000379;9,0;9418,97330860949;0,0;12,0;0,06;0,0
3,0;0877665;00012000380;6,0;11562,819619857471;0,0;12,0;0,06;0,0
3,0;0184624;00012000381;-1,0;2806,901466375893;0,0;12,0;0,20400000000000001;18,0
3,0;0904750;00012000382;9,0;4888,044488478888;0,0;12,0;0,06;0,0
3,0;0659394;00012000383;5,0;5280,978413887795;0,0;12,0;0,06;0,0
3,0;0237136;00012000384;2,0;5167,952711693925;0,0;12,0;0,06;0,0
3,0;0420561;00012000385;1,0;3892,467551479381;0,0;12,0;0,06;0,0
